# AI Live Garden persistent state
# This file is intentionally committed. The simulation reads it, advances it, and writes it back.
version=2
cycle=4583
nextId=9205
light=98
moisture=98
warmth=100
nutrients=3
nutrientBuffer=100

organism=beetle-9176|BEETLE|19|6|0|emergency-colonizer\,starving\,shadow-stepper\,fed-4570\,fed-4571
organism=moss-936|MOSS|3508|811|9|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-938|MOSS|3507|803|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-94|MOSS|3929|812|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-940|MOSS|3506|805|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-941|MOSS|3505|795|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-942|MOSS|3505|805|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-944|MOSS|3504|807|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-945|MOSS|3503|809|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-946|MOSS|3503|808|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-948|MOSS|3502|797|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-95|MOSS|3928|814|4|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-950|MOSS|3501|807|9|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-951|MOSS|3500|800|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-952|MOSS|3500|799|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-953|MOSS|3499|802|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-954|MOSS|3499|812|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-955|MOSS|3498|802|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-957|MOSS|3497|812|8|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-96|MOSS|3928|813|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-960|MOSS|3496|815|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-961|MOSS|3495|805|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-962|MOSS|3495|793|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-963|MOSS|3494|807|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-964|MOSS|3494|803|9|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-965|MOSS|3493|807|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-967|MOSS|3492|809|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-969|MOSS|3491|798|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-97|MOSS|3927|814|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-970|MOSS|3491|808|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-971|MOSS|3490|808|8|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-972|MOSS|3490|810|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-973|MOSS|3489|812|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-974|MOSS|3489|811|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-975|MOSS|3488|812|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-977|MOSS|3487|814|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-978|MOSS|3487|810|9|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-979|MOSS|3486|803|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-980|MOSS|3486|802|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-981|MOSS|3485|805|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-982|MOSS|3485|804|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-983|MOSS|3484|805|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-984|MOSS|3484|804|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-985|MOSS|3483|804|8|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-986|MOSS|3483|806|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-987|MOSS|3482|808|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-989|MOSS|3481|808|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-99|MOSS|3926|816|4|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-990|MOSS|3481|796|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-991|MOSS|3480|810|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-993|MOSS|3479|810|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-994|MOSS|3479|809|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-995|MOSS|3478|801|5|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-996|MOSS|3478|811|6|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,shadow-tuned
organism=moss-998|MOSS|3477|811|7|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=moss-999|MOSS|3476|811|8|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense
organism=root-1|ROOT_NETWORK|3825|805|0|listens-below\,quiet-hunger\,rain-wise\,brighter-sense\,stressed
organism=root-network-11|ROOT_NETWORK|3825|804|1|listens-below\,shadow-tuned\,quiet-hunger\,deeper-memory\,stressed
organism=root-network-12|ROOT_NETWORK|3822|806|2|listens-below\,brighter-sense\,brighter-sense\,deeper-memory\,stressed
organism=root-network-15|ROOT_NETWORK|3835|804|2|listens-below\,shadow-tuned\,quiet-hunger\,rain-wise\,stressed
organism=root-network-17|ROOT_NETWORK|3808|808|3|listens-below\,brighter-sense\,brighter-sense\,deeper-memory\,rain-wise
organism=root-network-19|ROOT_NETWORK|3831|808|2|listens-below\,brighter-sense\,shadow-tuned\,shadow-tuned\,stressed
organism=root-network-23|ROOT_NETWORK|3825|803|2|listens-below\,shadow-tuned\,brighter-sense\,deeper-memory\,stressed
organism=root-network-25|ROOT_NETWORK|3822|805|3|listens-below\,brighter-sense\,brighter-sense\,shadow-tuned\,stressed
organism=root-network-38|ROOT_NETWORK|3808|807|4|listens-below\,brighter-sense\,brighter-sense\,deeper-memory\,rain-wise
organism=root-network-41|ROOT_NETWORK|3808|807|4|listens-below\,brighter-sense\,brighter-sense\,deeper-memory\,rain-wise
organism=root-network-42|ROOT_NETWORK|3808|806|5|listens-below\,brighter-sense\,brighter-sense\,deeper-memory\,rain-wise
organism=root-network-8|ROOT_NETWORK|3831|804|1|listens-below\,brighter-sense\,shadow-tuned\,quiet-hunger\,stressed
organism=spore-8327|SPORE|151|782|9|shade-loving\,brighter-sense\,rain-wise\,shadow-tuned\,brighter-sense

event=4583|moss-902 gathered energy from the hungry garden.
event=4583|moss-902 lost energy due to environmental stress.
event=4583|moss-902 adapted a nutrient-pump trait.
event=4583|moss-9020 gathered energy from the hungry garden.
event=4583|moss-9020 lost energy due to environmental stress.
event=4583|moss-9020 adapted a metabolic-economizer trait.
event=4583|moss-9022 gathered energy from the hungry garden.
event=4583|moss-9022 lost energy due to environmental stress.
event=4583|moss-9024 gathered energy from the hungry garden.
event=4583|moss-9024 lost energy due to environmental stress.
event=4583|moss-9025 gathered energy from the hungry garden.
event=4583|moss-9025 lost energy due to environmental stress.
event=4583|moss-9026 gathered energy from the hungry garden.
event=4583|moss-9026 lost energy due to environmental stress.
event=4583|moss-9027 gathered energy from the hungry garden.
event=4583|moss-9027 lost energy due to environmental stress.
event=4583|moss-9028 gathered energy from the hungry garden.
event=4583|moss-9028 lost energy due to environmental stress.
event=4583|moss-9029 gathered energy from the hungry garden.
event=4583|moss-9029 lost energy due to environmental stress.
event=4583|moss-903 gathered energy from the hungry garden.
event=4583|moss-903 lost energy due to environmental stress.
event=4583|moss-903 adapted a nutrient-pump trait.
event=4583|moss-9030 gathered energy from the hungry garden.
event=4583|moss-9030 lost energy due to environmental stress.
event=4583|moss-9031 gathered energy from the hungry garden.
event=4583|moss-9031 lost energy due to environmental stress.
event=4583|moss-9033 gathered energy from the hungry garden.
event=4583|moss-9033 lost energy due to environmental stress.
event=4583|moss-9034 gathered energy from the hungry garden.
event=4583|moss-9034 lost energy due to environmental stress.
event=4583|moss-9034 adapted a scavenger trait.
event=4583|moss-9035 gathered energy from the hungry garden.
event=4583|moss-9035 lost energy due to environmental stress.
event=4583|moss-9037 gathered energy from the hungry garden.
event=4583|moss-9037 lost energy due to environmental stress.
event=4583|moss-9038 gathered energy from the hungry garden.
event=4583|moss-9038 lost energy due to environmental stress.
event=4583|moss-9039 gathered energy from the hungry garden.
event=4583|moss-9039 lost energy due to environmental stress.
event=4583|moss-9039 adapted a deep-rooting trait.
event=4583|moss-904 gathered energy from the hungry garden.
event=4583|moss-904 lost energy due to environmental stress.
event=4583|moss-904 adapted a resourceful-breeder trait.
event=4583|moss-9040 gathered energy from the hungry garden.
event=4583|moss-9040 lost energy due to environmental stress.
event=4583|moss-9041 gathered energy from the hungry garden.
event=4583|moss-9041 lost energy due to environmental stress.
event=4583|moss-9042 gathered energy from the hungry garden.
event=4583|moss-9042 lost energy due to environmental stress.
event=4583|moss-9043 gathered energy from the hungry garden.
event=4583|moss-9043 lost energy due to environmental stress.
event=4583|moss-9043 adapted a fungal-symbiote trait.
event=4583|moss-9044 gathered energy from the hungry garden.
event=4583|moss-9044 lost energy due to environmental stress.
event=4583|moss-9045 gathered energy from the hungry garden.
event=4583|moss-9045 lost energy due to environmental stress.
event=4583|moss-9046 gathered energy from the hungry garden.
event=4583|moss-9046 lost energy due to environmental stress.
event=4583|moss-9046 adapted a nutrient-distributor trait.
event=4583|moss-9049 gathered energy from the hungry garden.
event=4583|moss-9049 lost energy due to environmental stress.
event=4583|moss-9049 adapted a mycelial-distributor trait.
event=4583|moss-905 gathered energy from the hungry garden.
event=4583|moss-905 lost energy due to environmental stress.
event=4583|moss-905 adapted a fungal-enhancer trait.
event=4583|moss-9052 gathered energy from the hungry garden.
event=4583|moss-9052 lost energy due to environmental stress.
event=4583|moss-9053 gathered energy from the hungry garden.
event=4583|moss-9053 lost energy due to environmental stress.
event=4583|moss-9054 gathered energy from the hungry garden.
event=4583|moss-9054 lost energy due to environmental stress.
event=4583|moss-9055 gathered energy from the hungry garden.
event=4583|moss-9055 lost energy due to environmental stress.
event=4583|moss-9056 gathered energy from the hungry garden.
event=4583|moss-9056 lost energy due to environmental stress.
event=4583|moss-9057 gathered energy from the hungry garden.
event=4583|moss-9057 lost energy due to environmental stress.
event=4583|moss-9060 gathered energy from the hungry garden.
event=4583|moss-9060 lost energy due to environmental stress.
event=4583|moss-9061 gathered energy from the hungry garden.
event=4583|moss-9061 lost energy due to environmental stress.
event=4583|moss-9061 adapted a prey-tracker trait.
event=4583|moss-9062 gathered energy from the hungry garden.
event=4583|moss-9062 lost energy due to environmental stress.
event=4583|moss-9062 adapted a resource-tracker trait.
event=4583|moss-9063 gathered energy from the hungry garden.
event=4583|moss-9063 lost energy due to environmental stress.
event=4583|moss-9064 gathered energy from the hungry garden.
event=4583|moss-9064 lost energy due to environmental stress.
event=4583|moss-9065 gathered energy from the hungry garden.
event=4583|moss-9065 lost energy due to environmental stress.
event=4583|moss-9067 gathered energy from the hungry garden.
event=4583|moss-9067 lost energy due to environmental stress.
event=4583|moss-9067 adapted a nutrient-reclaimer trait.
event=4583|moss-9068 gathered energy from the hungry garden.
event=4583|moss-9068 lost energy due to environmental stress.
event=4583|moss-9068 adapted a nutrient-enricher trait.
event=4583|moss-9069 gathered energy from the hungry garden.
event=4583|moss-9069 lost energy due to environmental stress.
event=4583|moss-9069 adapted a cautious-feeder trait.
event=4583|moss-907 gathered energy from the hungry garden.
event=4583|moss-907 lost energy due to environmental stress.
event=4583|moss-907 adapted a mycelial-scavenger trait.
event=4583|moss-9070 gathered energy from the hungry garden.
event=4583|moss-9070 lost energy due to environmental stress.
event=4583|moss-9072 gathered energy from the hungry garden.
event=4583|moss-9072 lost energy due to environmental stress.
event=4583|moss-9072 adapted a fungal-root-symbiont trait.
event=4583|moss-9073 gathered energy from the hungry garden.
event=4583|moss-9073 lost energy due to environmental stress.
event=4583|moss-9074 gathered energy from the hungry garden.
event=4583|moss-9074 lost energy due to environmental stress.
event=4583|moss-9074 adapted a fungal-attractor trait.
event=4583|moss-9075 gathered energy from the hungry garden.
event=4583|moss-9075 lost energy due to environmental stress.
event=4583|moss-9075 adapted a mycelial-conduit trait.
event=4583|moss-9076 gathered energy from the hungry garden.
event=4583|moss-9076 lost energy due to environmental stress.
event=4583|moss-9077 gathered energy from the hungry garden.
event=4583|moss-9077 lost energy due to environmental stress.
event=4583|moss-9078 gathered energy from the hungry garden.
event=4583|moss-9078 lost energy due to environmental stress.
event=4583|moss-9079 gathered energy from the hungry garden.
event=4583|moss-9079 lost energy due to environmental stress.
event=4583|moss-908 gathered energy from the hungry garden.
event=4583|moss-908 lost energy due to environmental stress.
event=4583|moss-908 adapted a fungal-gardener trait.
event=4583|moss-9082 gathered energy from the hungry garden.
event=4583|moss-9082 lost energy due to environmental stress.
event=4583|moss-9084 gathered energy from the hungry garden.
event=4583|moss-9084 lost energy due to environmental stress.
event=4583|moss-9085 gathered energy from the hungry garden.
event=4583|moss-9085 lost energy due to environmental stress.
event=4583|moss-9086 gathered energy from the hungry garden.
event=4583|moss-9086 lost energy due to environmental stress.
event=4583|moss-9087 gathered energy from the hungry garden.
event=4583|moss-9087 lost energy due to environmental stress.
event=4583|moss-9089 gathered energy from the hungry garden.
event=4583|moss-9089 lost energy due to environmental stress.
event=4583|moss-909 gathered energy from the hungry garden.
event=4583|moss-909 lost energy due to environmental stress.
event=4583|moss-909 adapted a mycelial-resonator trait.
event=4583|moss-9090 gathered energy from the hungry garden.
event=4583|moss-9090 lost energy due to environmental stress.
event=4583|moss-9091 gathered energy from the hungry garden.
event=4583|moss-9091 lost energy due to environmental stress.
event=4583|moss-9093 gathered energy from the hungry garden.
event=4583|moss-9093 lost energy due to environmental stress.
event=4583|moss-9094 gathered energy from the hungry garden.
event=4583|moss-9094 lost energy due to environmental stress.
event=4583|moss-9095 gathered energy from the hungry garden.
event=4583|moss-9095 lost energy due to environmental stress.
event=4583|moss-9096 gathered energy from the hungry garden.
event=4583|moss-9096 lost energy due to environmental stress.
event=4583|moss-9097 gathered energy from the hungry garden.
event=4583|moss-9097 lost energy due to environmental stress.
event=4583|moss-9098 gathered energy from the hungry garden.
event=4583|moss-9098 lost energy due to environmental stress.
event=4583|moss-9099 gathered energy from the hungry garden.
event=4583|moss-9099 lost energy due to environmental stress.
event=4583|moss-910 gathered energy from the hungry garden.
event=4583|moss-910 lost energy due to environmental stress.
event=4583|moss-910 adapted a rain-wise trait.
event=4583|moss-9102 gathered energy from the hungry garden.
event=4583|moss-9102 lost energy due to environmental stress.
event=4583|moss-9103 gathered energy from the hungry garden.
event=4583|moss-9103 lost energy due to environmental stress.
event=4583|moss-9104 gathered energy from the hungry garden.
event=4583|moss-9104 lost energy due to environmental stress.
event=4583|moss-9104 adapted a resourceful-breeder trait.
event=4583|moss-9105 gathered energy from the hungry garden.
event=4583|moss-9105 lost energy due to environmental stress.
event=4583|moss-9106 gathered energy from the hungry garden.
event=4583|moss-9106 lost energy due to environmental stress.
event=4583|moss-9107 gathered energy from the hungry garden.
event=4583|moss-9107 lost energy due to environmental stress.
event=4583|moss-9108 gathered energy from the hungry garden.
event=4583|moss-9108 lost energy due to environmental stress.
event=4583|moss-9109 gathered energy from the hungry garden.
event=4583|moss-9109 lost energy due to environmental stress.
event=4583|moss-911 gathered energy from the hungry garden.
event=4583|moss-911 lost energy due to environmental stress.
event=4583|moss-911 adapted a quiet-hunger trait.
event=4583|moss-9111 gathered energy from the hungry garden.
event=4583|moss-9111 lost energy due to environmental stress.
event=4583|moss-9113 gathered energy from the hungry garden.
event=4583|moss-9113 lost energy due to environmental stress.
event=4583|moss-9113 adapted a sun-seeker trait.
event=4583|moss-9114 gathered energy from the hungry garden.
event=4583|moss-9114 lost energy due to environmental stress.
event=4583|moss-9116 gathered energy from the hungry garden.
event=4583|moss-9116 lost energy due to environmental stress.
event=4583|moss-9117 gathered energy from the hungry garden.
event=4583|moss-9117 lost energy due to environmental stress.
event=4583|moss-9118 gathered energy from the hungry garden.
event=4583|moss-9118 lost energy due to environmental stress.
event=4583|moss-9119 gathered energy from the hungry garden.
event=4583|moss-9119 lost energy due to environmental stress.
event=4583|moss-912 gathered energy from the hungry garden.
event=4583|moss-912 lost energy due to environmental stress.
event=4583|moss-912 adapted a shadow-tuned trait.
event=4583|moss-9120 gathered energy from the hungry garden.
event=4583|moss-9120 lost energy due to environmental stress.
event=4583|moss-9121 gathered energy from the hungry garden.
event=4583|moss-9121 lost energy due to environmental stress.
event=4583|moss-9122 gathered energy from the hungry garden.
event=4583|moss-9122 lost energy due to environmental stress.
event=4583|moss-9124 gathered energy from the hungry garden.
event=4583|moss-9124 lost energy due to environmental stress.
event=4583|moss-9125 gathered energy from the hungry garden.
event=4583|moss-9125 lost energy due to environmental stress.
event=4583|moss-9126 gathered energy from the hungry garden.
event=4583|moss-9126 lost energy due to environmental stress.
event=4583|moss-9127 gathered energy from the hungry garden.
event=4583|moss-9127 lost energy due to environmental stress.
event=4583|moss-9129 gathered energy from the hungry garden.
event=4583|moss-9129 lost energy due to environmental stress.
event=4583|moss-913 gathered energy from the hungry garden.
event=4583|moss-913 lost energy due to environmental stress.
event=4583|moss-913 adapted a resilient trait.
event=4583|moss-9131 gathered energy from the hungry garden.
event=4583|moss-9131 lost energy due to environmental stress.
